latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.52665,-116.78284,301.58,0.56,0.43,2025-08-29,1000,N,VIIRS,n,2.0NRT,289.75,1.22,N
32.72758,-114.11479,350.19,0.7,0.75,2025-08-29,1938,N,VIIRS,n,2.0NRT,295.9,9.3,D
35.55701,-115.47611,334.06,0.69,0.75,2025-08-29,1938,N,VIIRS,n,2.0NRT,298.05,3.05,D
35.57692,-115.48429,334.14,0.69,0.75,2025-08-29,1938,N,VIIRS,n,2.0NRT,298.57,2.82,D
35.57637,-115.48528,338.01,0.69,0.75,2025-08-29,1938,N,VIIRS,n,2.0NRT,298.55,5.11,D
41.24723,-117.35641,367,0.59,0.7,2025-08-29,1940,N,VIIRS,h,2.0NRT,309.74,57.69,D
41.25325,-117.35989,367,0.59,0.7,2025-08-29,1940,N,VIIRS,h,2.0NRT,303.29,15.66,D
41.24865,-117.35487,367,0.59,0.7,2025-08-29,1940,N,VIIRS,h,2.0NRT,305.61,34.7,D
41.2465,-117.36153,349.97,0.59,0.7,2025-08-29,1940,N,VIIRS,n,2.0NRT,305.06,34.7,D
32.50995,-116.76678,339.04,0.42,0.45,2025-08-29,2118,N,VIIRS,n,2.0NRT,306.45,1.35,D
33.28133,-115.50969,339.88,0.5,0.49,2025-08-29,2118,N,VIIRS,l,2.0NRT,310.37,8.85,D
33.28083,-115.51505,345.46,0.5,0.49,2025-08-29,2118,N,VIIRS,n,2.0NRT,310.66,8.85,D
33.28176,-115.51201,347.28,0.5,0.49,2025-08-29,2118,N,VIIRS,n,2.0NRT,311.78,18.27,D
32.47996,-115.1849,335.67,0.51,0.5,2025-08-29,2118,N,VIIRS,l,2.0NRT,306.51,5.82,D
32.34587,-115.14106,342.09,0.51,0.5,2025-08-29,2118,N,VIIRS,n,2.0NRT,310.61,8.53,D
32.1785,-114.98909,338.43,0.52,0.5,2025-08-29,2118,N,VIIRS,n,2.0NRT,306.01,6.02,D
32.17536,-114.99139,338.67,0.52,0.5,2025-08-29,2118,N,VIIRS,n,2.0NRT,306.64,7.01,D
36.92791,-119.09898,344.43,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,304.33,10.19,D
36.89052,-119.00578,347.37,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,311.41,18.76,D
36.89429,-119.00739,344.14,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,304,88.8,D
36.89366,-119.01322,345.61,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,307.99,88.8,D
36.89337,-119.01414,341.31,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,308.02,11.23,D
36.89719,-119.01549,367,0.54,0.42,2025-08-29,2121,N,VIIRS,h,2.0NRT,326.97,67.61,D
36.90111,-119.01592,356.02,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,306.2,67.61,D
36.89879,-119.03796,339.97,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,308.31,6.95,D
36.90559,-119.01101,345.37,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,299.81,25.07,D
36.90335,-119.03225,344.87,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,307.36,80.16,D
36.90218,-119.04331,346.86,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,308.42,51.43,D
36.91128,-118.9946,356.19,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,301.53,23.4,D
36.90956,-119.01094,351.16,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,303.95,25.07,D
36.90671,-119.03794,349.41,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,310.58,51.43,D
36.90611,-119.04369,343.09,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,310.75,51.43,D
36.91524,-118.99464,344.55,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,315.53,105.55,D
36.91465,-119.00023,347.46,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,303.35,105.55,D
36.90518,-119.08984,347,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,310.48,11.61,D
36.91922,-118.99439,367,0.54,0.42,2025-08-29,2121,N,VIIRS,h,2.0NRT,356.04,105.55,D
36.91867,-118.99968,350.91,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,313.8,105.55,D
36.90908,-119.09036,346.42,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,307.48,11.61,D
36.92266,-118.99947,354.34,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,305.62,77.05,D
36.92153,-119.0101,352.61,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,312.9,100.81,D
36.91671,-119.09299,340.97,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,310.94,17.53,D
36.92902,-119.08866,352.06,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,312.61,49.43,D
36.92843,-119.09413,337.34,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,303.75,10.19,D
36.93711,-119.04995,355.49,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,307.32,29.04,D
36.9353,-119.06682,344.75,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,305.03,11.71,D
36.93471,-119.07234,353.12,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,302.55,17.72,D
36.94035,-119.05662,367,0.54,0.42,2025-08-29,2121,N,VIIRS,h,2.0NRT,302,19.04,D
36.94455,-119.0174,347.72,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,302.35,19.76,D
36.94378,-119.02453,346.36,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,300.29,21.36,D
36.94161,-119.04483,355.57,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,301.9,18.98,D
36.94097,-119.05084,353.4,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,301.56,19.04,D
36.94837,-119.01871,344.48,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,289.29,19.76,D
36.94763,-119.02567,355.12,0.54,0.42,2025-08-29,2121,N,VIIRS,n,2.0NRT,300.69,21.36,D
